,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2025-03-31,0.09364805428727019,0.05931306271330916,0.0736144327599213,0.07870270233268029,-0.0025346463510386164,0.14029013064068252,-0.0042256061501851905,0.24595326965624142,-0.012257837409821448,0.052172158777164634,-0.04256584014605147,0.10656967320019484,0.13035309267472006,0.07268965276657346,0.052110760585242444,0.06916959530909206,0.08969582379758911,0.05704880089608921,0.0766223316235688,0.04330301447163931,0.3109190657317107,0.19146480193823567,0.00047299176322623815,-0.05174740726894633,0.17825001522119566,-0.47978571470858944
2025-04-01,0.11208713700977713,0.08515153279183507,0.09286922641984963,0.10752374916768814,0.015639753280938695,0.15447627004205478,0.019560963932871323,0.26122714113802825,0.009989111172155507,0.04854723246860004,-0.02168895748911137,0.13654814093196954,0.14358412544976096,0.07202711680220175,0.055586142934494154,0.07056279329883575,0.09279398814701167,0.056782260041723154,0.07353921342463599,0.0421932117198065,0.32587951557688877,0.19508389245887314,-0.00034821766933190723,-0.05458109916435061,0.26747634102776274,-0.41243572557202857
2025-04-02,0.13332328456567666,0.1113543551312619,0.09867765875365708,0.11619990657290002,0.0470099445724923,0.18158660898777734,0.04698753424523616,0.27800167549438304,0.020944193004715395,0.057701682696035705,-0.008900940353113285,0.17775457950572915,0.14490904602533283,0.07790494869870246,0.07150848940503374,0.08499516486990855,0.10136152717435842,0.05640395386653818,0.07533226207785759,0.046260693759103466,0.30418650211437304,0.16471035238934228,0.0045984329611126196,-0.04788736790004966,0.3004987956600651,-0.4211655163212351
2025-04-03,0.07944084714577815,0.0517620574481632,0.08636478730587438,0.10712469657966128,-0.016587595939127064,0.15754761590429922,-0.025627594276924626,0.2233562733620862,-0.050936772682869225,0.04874749864266992,-0.04631304142536441,0.11294422450350261,0.15103506883120676,0.09327952731202593,0.08362305415462545,0.08852756313605781,0.0912661483832018,0.06103104436479567,0.08647696284761452,0.05292999982307611,0.2947292823761609,0.11976745131640332,-0.034136164856501505,-0.11164393983313081,0.3023100071333964,-0.4114475871911254
2025-04-04,0.022297414874149712,-0.001377043684918977,0.014014733467337503,0.04633618335251399,-0.05042769434769234,0.11548102566468432,-0.07649074619583374,0.13097340850961392,-0.1357777428185516,-0.007053021050581143,-0.10801335676563917,0.07012879331720345,0.09702421996670418,0.08942893615811576,0.08339658567475428,0.08143182947686856,0.07429111275946942,0.059605741685936575,0.07865641090908748,0.05334738830107244,0.27382852536819735,0.04758218661838165,-0.05447914563014511,-0.1392726521750396,0.3682821765234576,-0.3917919872685196
2025-04-07,0.02258068639736499,0.006777795378690499,-0.00771896913916692,0.003358740177668018,-0.05824184908007446,0.08606483889676575,-0.06024302867011133,0.12419328061863921,-0.1387204945387065,-0.012926953887292036,-0.12262597422437382,0.06409014684570358,0.07929960108582312,0.0802138840893849,0.05604810314334574,0.06247868334606976,0.06421101398764995,0.0602564415089053,0.06709796219281228,0.05013790087195957,0.24221655625039018,0.04949724474424455,-0.06897390353285149,-0.16247773065118498,0.24754999687870272,-0.4927504980909665
2025-04-08,0.01542725126946376,0.0095336725340458,-0.01149738583927129,-0.006780001374492306,-0.08447539407005045,0.05183901650992406,-0.059983065892097454,0.10460549724590895,-0.16865369337856384,-0.027517328740291225,-0.14897757413007118,0.0479967909687653,0.05232104964809925,0.07337364392219947,0.03239269655143073,0.04793189764137362,0.057364700403614854,0.05935424135633993,0.06285102513058005,0.05120430572255863,0.24507991551782204,0.035877809134976735,-0.09401538116829455,-0.19670258239286653,0.1946692948352644,-0.5186600142608555
2025-04-09,0.11182781318763535,0.11945081233580512,0.0524752828239079,0.05068732151815358,-0.017640655882995016,0.10479888850868702,0.05677981900770113,0.17361182844238643,-0.1100785189979605,0.01089576599803932,-0.07554711093056166,0.15699178805559866,0.08279081903778662,0.06986482491675239,0.0402194510098961,0.06281415557174275,0.07973249762061219,0.05819171154585767,0.06499310114018697,0.04583345605916178,0.32383910185427167,0.12555150912359903,-0.06120941082969855,-0.14216802642532544,0.235440151589269,-0.47900646692187043
2025-04-10,0.050640909363703024,0.056078435456174525,0.020585711350920688,0.02415648042796037,-0.07441507309306616,0.06978129655871412,-0.0071356231367917244,0.13359971925417868,-0.1727974342806755,-0.02995553836549747,-0.09727437313610321,0.09870607889168803,0.0803179342639535,0.06180567954979166,0.011201277298101386,0.04296467440105056,0.057810161188564635,0.057152660169024205,0.051324380752641785,0.050776525928580396,0.35951457975779366,0.13165269890597253,-0.07683220376219468,-0.18329586205047932,0.1990575204076266,-0.5271550967877339
2025-04-11,0.06989514464881741,0.07190328141430835,0.04817285861176224,0.0526463808672184,-0.05668855896856673,0.0808432819718492,0.008590017167133146,0.15264578245641625,-0.15289017677605898,-0.012641902460162502,-0.07111745753262144,0.09883989149329064,0.08572057887205431,0.05904931940305702,0.023946533319985086,0.04683686880338245,0.06334659816905597,0.05562219076033248,0.05390368811093871,0.05469160762747416,0.3880450685938164,0.17228919603415482,-0.06221232931617782,-0.16549473136848003,0.2975865040936778,-0.5008767447223863
2025-04-14,0.08439421616589593,0.08440631749980132,0.06438648866974783,0.05987846171660349,-0.039756303165717655,0.10953588683300897,0.02000858472123679,0.17133735599907118,-0.1537544349181541,0.0061194086353140165,-0.06658125224638956,0.10107733756004644,0.10685639099684452,0.07163852721816233,0.03853697800024403,0.05642081537199295,0.07085074632186794,0.05870869611251539,0.060585167053468725,0.05967270653460299,0.37194337485379525,0.17238626444087846,-0.06692375168249376,-0.17130778668653623,0.3111065838258271,-0.4858973538917708
2025-04-15,0.07120841633183672,0.06911691079245674,0.0654462929572508,0.04678409572368314,-0.0476845376760503,0.11236011176045135,0.012304312759473746,0.17604475992991664,-0.14718218256094084,-0.00033961016626538054,-0.07960364342647497,0.08339261809946374,0.09983371751663128,0.07188487931614063,0.036782572840964534,0.05806684987023725,0.07040319229891923,0.05844797545570013,0.0577804778615576,0.056182649397689355,0.37466533787983547,0.18159905860196623,-0.06993868531616743,-0.17303142353930645,0.31234525648043343,-0.49247641885617954
2025-04-16,0.04370125175691797,0.032686261328708666,0.057276954584475126,0.024642513173563252,-0.06435907443994948,0.10032464553633691,-0.02705573111126469,0.15933788253529335,-0.14596812185800223,-0.013815623211808958,-0.09436482732858198,0.03265663081872061,0.08458150246758289,0.07219710550707736,0.033897071116657296,0.05811128636935581,0.06706155336178043,0.059335892402316626,0.05810487861369018,0.05679516822863517,0.42228703690371217,0.19855015385920072,-0.05756629452430673,-0.14779874213836475,0.31629685926249906,-0.5092084543844806
2025-04-17,0.06201410324778789,0.052343580208856544,0.082434885192183,0.0471342365693197,-0.03717152118388656,0.1360046216004187,-0.010531989729837932,0.17384761446656727,-0.0998790343817586,-0.018905634910334923,-0.07128137585265837,0.06507514674590453,0.11255999407901496,0.07417679645990383,0.033593223469853495,0.06246368816152703,0.08115016472057213,0.06102570261592377,0.06566230001062401,0.061578086679574984,0.44484826625813323,0.2286902359449814,-0.03552359352938539,-0.1135493009486711,0.4000684788767146,-0.4746355806585447
2025-04-18,0.06547383890630099,0.06000793988092523,0.08482148326273875,0.046113560891363425,-0.03918250224704023,0.1355765816992489,-0.00029400880410190844,0.17384761446656727,-0.08530578015147117,-0.020650237570821073,-0.07607665010894926,0.07178825600833627,0.11967827994620217,0.06993972038960106,0.026030424490064208,0.05806230737112239,0.07548156440161291,0.05890495507536664,0.063906470762231,0.05962641686418357,0.43187242027498374,0.21755247959247015,-0.021266166987508828,-0.08494662086551474,0.4496993802800733,-0.464969733410346
2025-04-21,0.03047430262845685,0.020748012845838826,0.06457600958501253,0.019524836491136233,-0.07545395591899773,0.09648775169433854,-0.03994625743214841,0.14584568556888988,-0.1143119631890519,-0.04107436383287688,-0.08542784964990557,0.030186041216939685,0.0997751736726078,0.0591998322515519,0.0037883030009675522,0.040225145965395726,0.06257389981310713,0.05670059419253137,0.054625839801556,0.055939721949902044,0.48073940368656576,0.22290641088360053,-0.03287396790332553,-0.09627285037815891,0.4802744179467229,-0.4713368674536571
2025-04-22,0.04434000103791336,0.026905661837014483,0.07587761101111012,0.025591188946736843,-0.06082484468393157,0.11034079150397202,-0.043198789488353095,0.18112021372829257,-0.09186888111993141,-0.02549151943881156,-0.0734444720335512,0.055675783809741475,0.1119912103635945,0.054140233116677816,-0.0007207021467957597,0.03553385519302954,0.06226919728550406,0.05539370730450632,0.05311883625964753,0.05503294480590726,0.46088455833667163,0.21800168605843884,-0.029571314357531464,-0.0766670400293924,0.4858027411275594,-0.4337657845575258
2025-04-23,0.049682474694975554,0.0388153257167243,0.07284916115575069,0.03642834201768186,-0.05906154249097251,0.11143304584684133,-0.02689248211670192,0.1800134842057508,-0.10063496615534684,-0.02460495843001409,-0.07786769261397264,0.06786198764159868,0.10505359928361258,0.054346436494946415,0.005069726567600963,0.03720713371090012,0.06636162348749508,0.05475823319926243,0.05571607591809613,0.051809058255830154,0.41101300279997366,0.21898683039280575,-0.047579643582320474,-0.10058155223382126,0.48347399872809604,-0.4135607855184924
2025-04-24,0.0705959795384119,0.0678748348739282,0.08426051152767355,0.05442446356956632,-0.04237216405133626,0.10507159561253121,0.012730882014541756,0.18906575324064745,-0.08536102567485548,-0.020778220856985108,-0.06900926330609669,0.09699733109155617,0.08347839945582747,0.05730421860617252,0.009502916852644816,0.04734884668925288,0.07579242944622555,0.0559038176742892,0.06152389797039337,0.05413264304356513,0.43816814186335296,0.22632421237485034,-0.03819241280090313,-0.09324504523877275,0.5070838784981282,-0.4113466651075848
2025-04-25,0.07822710629823693,0.08041741235437927,0.09015225003429972,0.05223779106861026,-0.03648219878372927,0.11251527001464123,0.02480752857280666,0.17910579906772406,-0.08594444047655314,-0.012680829675036143,-0.07166546786516947,0.12092771015988268,0.08391924733015732,0.0642993770049356,0.023140811307782894,0.05557590750090058,0.07926608391675494,0.05705677157597888,0.06321161161239086,0.0545724131844314,0.4267722088858048,0.20440875022723826,-0.03186347496828612,-0.09302327912597275,0.5480256047693222,-0.39917939918391476
2025-04-28,0.07245899048608595,0.07772337548303043,0.08906169987851875,0.05094364273854701,-0.042188451840618924,0.09692902311582441,0.023435904103607408,0.17398971947795094,-0.09170493087266962,-0.017186372403872108,-0.08022011976227517,0.11374734896236482,0.0710607590510759,0.06532337853340331,0.02458805540293585,0.056333389011389734,0.07953379179278985,0.057677196523331364,0.0630738547962506,0.05436449028449597,0.4246140201511672,0.16744005496940284,-0.04102044776021674,-0.11447980777753597,0.5064045811884053,-0.4074968195993097
2025-04-29,0.0778263095912306,0.08228891916901904,0.0892104515904053,0.05160919567961253,-0.029228840411293366,0.10587777273680721,0.0244038352403233,0.18163833144679686,-0.08931313130971041,-0.014359377634445836,-0.07366324805718527,0.12768139558170666,0.07384565365151996,0.072468246791495,0.03902553816916332,0.06215929722322011,0.08409965973901401,0.059226112082855886,0.0666136907014856,0.05782065552597948,0.3993872624173267,0.15754751237186082,-0.05158990717054868,-0.12549806367393124,0.5509209018263952,-0.3816822244065007
2025-04-30,0.07810934615810305,0.07966124271130703,0.08792686875731692,0.046380618926468165,-0.037344085941038,0.10616933325460343,0.023834222299763175,0.1886544277931126,-0.11149351771706284,-0.004967827984109663,-0.06828200548407015,0.11887300904451492,0.08471889586744541,0.072869411141818,0.027993214844627357,0.05676853477953592,0.07861809375460771,0.060369008754199927,0.067467303851108,0.060170930996212846,0.40465179288659336,0.14728687041783495,-0.07519557737741556,-0.16511225973494437,0.4976970112783694,-0.39180852040428205
2025-05-01,0.08079097343669184,0.08677192634896591,0.07642180727528913,0.040552439665198614,-0.04129335720957672,0.10132530396183714,0.02972773718098365,0.18245029801554158,-0.10932445514463485,-0.0361964883321102,-0.07330012920782658,0.11995551082770173,0.07739527959314096,0.06509214596908808,0.017039677256210695,0.049993573303654504,0.07832786920896795,0.05714051860934477,0.061825824482951264,0.059421838849728736,0.3639323052407142,0.12476082409434719,-0.06671635781935936,-0.14213538853257657,0.567635478540587,-0.3616380692068949
2025-05-02,0.08341832865878551,0.08593049819263965,0.0855294561796065,0.05896709155394908,-0.0318057887432589,0.09964928358449421,0.02388507732637457,0.1980775253182021,-0.0983378608568185,-0.0371678850939835,-0.05929362294219109,0.13563027144365192,0.08253828327507917,0.05002873530817675,-0.00751400665727564,0.03819938142433976,0.07534855691908438,0.0531539055575847,0.05096477993745352,0.05014551739591355,0.3489972919086004,0.07374631040227264,-0.06585591846984729,-0.15643114848232054,0.46240739031286426,-0.39325863696668684
2025-05-05,0.0794266171903446,0.08168537927460529,0.09330160228417905,0.06476584159087517,-0.03226586535362641,0.09797325840449744,0.021999376086239808,0.190372899150951,-0.11215769460984382,-0.038760951939381116,-0.05952704002124354,0.13089591923400445,0.06643366871942247,0.050163749170470506,-0.012091856273330315,0.03838322274596928,0.07744207930037317,0.05380155726359148,0.05138076939384928,0.051434943933088784,0.3947189318972424,0.08943089889339229,-0.07362992722193928,-0.18203280089331453,0.45248745679829994,-0.3821336144956541
2025-05-06,0.06886793866779439,0.07214575222741892,0.08816228635366619,0.05593706402596821,-0.043511720921756925,0.08963777617582935,0.015757570913683017,0.1749958075024709,-0.12418823006588531,-0.06706127482663438,-0.07423543003720423,0.11531358560151395,0.06718780200283492,0.05610892872519435,-0.002083476461466116,0.04285220640904863,0.07647929427749744,0.05534317515653364,0.055555452323963195,0.054454064121080004,0.4105338720414864,0.04966996708415894,-0.06923420900702382,-0.16071199883591514,0.44369529655210993,-0.41337494506257544
2025-05-07,0.07212758703568434,0.06890179805016583,0.08370236550610666,0.04760602713980955,-0.04246900375800644,0.09732773459987798,0.014010951091511403,0.19828415408609068,-0.1181038601760076,-0.057911794106574765,-0.08062081666082344,0.1324362592064574,0.07632468947425619,0.060489796690437414,0.005104180764562205,0.045484735352562256,0.0768822045516746,0.0559860991880361,0.057014852416790385,0.05874949672170704,0.38381725765256536,0.017598351861205064,-0.08885555754718577,-0.17229251214682484,0.35807937328717965,-0.5055463554976987
2025-05-08,0.07695706431369209,0.07782948534359613,0.08163664040276286,0.05342113204787702,-0.023295442094374397,0.09339730448069106,0.022020904724229462,0.20048534195770262,-0.10212057689196197,-0.06799871106222855,-0.06835952836325032,0.13848594138304948,0.06867440370318967,0.04952152833074552,-0.011201979619406721,0.03847310473762988,0.07744446760574042,0.05329540688925771,0.05127210642775282,0.05230898449554755,0.35856045438705353,0.006491240988641289,-0.07309031693529622,-0.1386555236372976,0.47200694270861887,-0.4177005706775164
2025-05-09,0.07869056514493744,0.0773357229364462,0.09730491257470364,0.0639403656983597,-0.016785818875606817,0.11068694487539821,0.01847704287192453,0.2073551582179778,-0.07537048307269001,-0.07977871312191076,-0.05672962678147242,0.15601345855926496,0.06673505605867458,0.05165474337326392,-0.01091098295895876,0.03963333160998461,0.08050828282423872,0.05458351091015223,0.05243397290974361,0.05511790528402094,0.39403023709527996,0.05598865918321816,-0.052490069210470836,-0.11032458706043724,0.4896899846614793,-0.37239211991081056
2025-05-12,0.12253786532663025,0.12629324211628123,0.10854618397277238,0.09502784229605776,0.034762255493750116,0.14072944404795584,0.07449019642632293,0.2490860754984583,-0.04251906169669284,-0.046618186642395476,-0.02623423373662115,0.23343808984346537,0.08109800011704271,0.04868431631767289,-0.013769027078871843,0.04401721204897835,0.09507288015410764,0.05318366151153975,0.04826019685210681,0.05234344724266271,0.38230113459126147,0.07549909188048232,-0.041309724712787155,-0.09200804237619009,0.5135229691049461,-0.33904003375760017
2025-05-13,0.12252373630048607,0.13274703019671685,0.10091867521937292,0.09387731491879436,0.027171108526687027,0.12539006252468132,0.08852509737340153,0.24670696052313823,-0.030429324249843903,-0.07216084814527557,-0.03945229571780695,0.23729170011759781,0.06378873040172972,0.04654754054510435,-0.020673761906961352,0.04206641443336734,0.09316349826647219,0.05253951185799011,0.04949489950273267,0.05083452480487072,0.38690252868920205,0.07894738832470227,-0.03305179812702419,-0.07644329466322075,0.5201479454509863,-0.28087558605914875
2025-05-14,0.12395838261075642,0.13953563143059688,0.09557441891471496,0.10220762155540974,0.018062820796188594,0.11432192658860818,0.09559111031389556,0.2432898770677694,-0.03630752574468277,-0.09397234768519469,-0.04826661526313547,0.2420620555749926,0.05806657114912195,0.04263748827165048,-0.027172878850861393,0.0367916322327837,0.08917437741593681,0.05177234487130944,0.04843085238011424,0.048901619906562166,0.3577251118385434,0.054434038981283406,-0.03797837949027738,-0.08785660585595279,0.4920394623002098,-0.32937855907101266
2025-05-15,0.1286596731823475,0.1364946003838714,0.10794569015622968,0.10327039629158086,0.026108037226975966,0.14221199562555475,0.09246848366192739,0.26557935249930265,-0.042092565950255345,-0.07082218616302205,-0.034862088260593005,0.24234653018914898,0.08822610063826142,0.05536058609179628,-0.004347801638779902,0.05050022382914765,0.09564361006254485,0.054725358213521424,0.05460008669725647,0.05645561417940881,0.3650487786115404,0.012653927569413526,-0.06409615241135103,-0.12966787083905262,0.5190393044270845,-0.3368002802343848
2025-05-16,0.14381808032728882,0.14954371256460752,0.1283173750265012,0.11922914058953027,0.050096707489189374,0.16777173687784752,0.10150205216242525,0.28352333124012796,-0.026354747472765228,-0.04465785677724532,-0.010877051002960436,0.2623902643729372,0.10866995074913999,0.06086640245692787,0.010542057371733415,0.05813711013479317,0.10018197982598531,0.05485888918400428,0.05893846973469974,0.06148730854305806,0.3612138473790758,0.004456604745512127,-0.05777674534342281,-0.11061775178870292,0.5314029046949849,-0.32602573768236043
2025-05-19,0.15271606631243606,0.16310660313138192,0.129561161495775,0.12483819764488846,0.035853625978225834,0.15116239106757012,0.1255928767868819,0.2773851034494257,-0.0417455652833274,-0.035946555635536726,-0.016381287329689798,0.2520193586188011,0.10899176864650317,0.05502159061820189,-0.0020307442909589524,0.051772467761653784,0.09519278263260889,0.05407567218865639,0.05495004971214357,0.05949094460569815,0.37613699358252983,0.03518648829400006,-0.0466353133227535,-0.09294315843403167,0.5447406093145031,-0.32498845384169095
2025-05-20,0.13847108388653506,0.16139001394902563,0.12418285315366573,0.13464884420869994,0.027735928455145054,0.12337247986076672,0.11960900394106977,0.2521499625358794,-0.0736264154967341,-0.0475002206226568,-0.02976533650290991,0.23856814384734437,0.09577519416183589,0.048791509270950106,-0.015903257737405196,0.04460594812367047,0.09080897537859367,0.052780120169880096,0.04925372635680292,0.05623769212968455,0.41003243041889514,0.08537460058876345,-0.029906244781711222,-0.0823308748708933,0.5822914280415992,-0.32868211940352976
2025-05-21,0.11837515099320761,0.1391341976247713,0.11441932017780188,0.11991720708771436,0.004544820900276525,0.0959724358789189,0.09581118180623505,0.23424776971147798,-0.0662474048150632,-0.07605650937023112,-0.03700263311689789,0.21400825204577667,0.08346000088488892,0.03474635508234636,-0.048117851059316985,0.025890955769888757,0.08017370238565458,0.05095087024621381,0.0391768694346355,0.047687412011931274,0.40788143635767193,0.0939405126055981,-0.017328748838636665,-0.059028336142001314,0.5940473341015091,-0.322335781185483
2025-05-22,0.1175671518474517,0.13815124090245923,0.11515574531425199,0.13209701552049058,0.017625349410862468,0.08261385646535957,0.09381367908126759,0.23846170325797278,-0.0608869157770886,-0.08594194478902462,-0.02721275886916974,0.21798134279415438,0.06967763075376543,0.032977530667138266,-0.054178124922189874,0.02711054062703755,0.08292896469066413,0.050555208280051556,0.03902988307647681,0.04703251346794879,0.40804561404627937,0.11139897031411672,-0.012478743740345966,-0.05556333030976479,0.5824970545820651,-0.30120763457375466
2025-05-23,0.09690213073445664,0.10532795728944344,0.10890416985201101,0.11876758700162515,-0.0008657464340317,0.08503018002815854,0.05823944014010762,0.23043885807183861,-0.05779463042757704,-0.091543663806811,-0.03578261645300662,0.2000169341991378,0.07597050862383403,0.03221244569606885,-0.059510706775951605,0.024457979768029547,0.07914985627825488,0.05015961214058584,0.037364265881546066,0.04894104267778254,0.42204567801224124,0.11131391192963758,-0.010398785713674696,-0.05424956960620697,0.509335116464608,-0.34620308942126843
2025-05-26,0.09692248075318477,0.10570960971062915,0.10512503750930424,0.11324218133358932,0.006348302102280767,0.0829573305994995,0.06178173194141978,0.2310349895358934,-0.06269607443581082,-0.09452490446389705,-0.036845513951639486,0.19133935725345919,0.0726618804562198,0.03265197216072524,-0.05809811667947107,0.025122550479125927,0.08096964835811926,0.05003087702217046,0.03823730454738428,0.049586832467037434,0.4116119506856615,0.06729758254764673,-0.023256234863198944,-0.07193562815710974,0.5467036961915406,-0.3272813463300628
2025-05-27,0.12109130026034975,0.1327239306044441,0.13347069265600386,0.12327370786415659,0.044142088563706494,0.11235114067933583,0.08449341485063289,0.24694166295000675,-0.05079726971219045,-0.08288439097754596,-0.010055403219867087,0.2315564213248198,0.08782499708226976,0.0479914387082403,-0.027104203898397516,0.04376265188553119,0.09037037100006051,0.05312704111184563,0.04984197317895234,0.057560534062699675,0.43903587531579435,0.13348329417916815,-0.01788802233610509,-0.07860857474189664,0.5718283238418491,-0.2760700480134115
2025-05-28,0.1111720006902448,0.12316698729158793,0.12122768874049594,0.11154909502855315,0.029601661508756205,0.10748336839678263,0.07726181640252294,0.24341346682140919,-0.06987711501943406,-0.09095559684919852,-0.022585247374764972,0.21635329569684836,0.08126193766403977,0.04735112372077732,-0.02480172687054427,0.04337807626974555,0.08869284964088586,0.0522321854290313,0.048914719542239915,0.06126982678665249,0.4227311375415457,0.10545717605087557,-0.035117682985776666,-0.10031804647055576,0.5508385883249947,-0.2684975405947516
2025-05-29,0.11287806732121641,0.11770449226733981,0.13912482474092358,0.11939640891486425,0.0361987970861275,0.1215343398790536,0.05937614400313951,0.264183469161696,-0.06106412570297404,-0.08105741605556449,-0.018620508579979322,0.2200800190305774,0.08618514172692815,0.04617418036955612,-0.02585130530761315,0.04356246343752268,0.08892382556298628,0.0522152456556364,0.04903571837397447,0.060143551838933274,0.4270837920233046,0.13440659961216062,-0.038887226676699194,-0.11018407441988665,0.5689673377037767,-0.24745396834790478
2025-05-30,0.1025776771863911,0.10151439547323471,0.12750650080343018,0.09480804067489501,0.01533393707061581,0.11161648974951865,0.03322888801987922,0.26815983622134,-0.059313027940437135,-0.07715874299633763,-0.020364198580844484,0.20094098928505288,0.10785077549983746,0.04346143407193992,-0.03165717894038245,0.040168851634444946,0.08551588560837087,0.05206757385060934,0.05091916052552703,0.058808973963116795,0.4139344466166237,0.1098778852351956,-0.04949362946191849,-0.11621481233126196,0.5239853543360453,-0.28926535545411813
2025-06-02,0.10656038784265953,0.10422907193574771,0.156074429462292,0.10535916148575208,0.027480256089054356,0.10860554215440787,0.0341769271136767,0.26959080694512316,-0.03815698684199209,-0.07584268403424177,-0.014248429690911335,0.20281194623560572,0.10707634063470661,0.033087907762703095,-0.054566734018043905,0.03234253091446626,0.08546442560842493,0.04952436436269814,0.04326124366486761,0.054417596593636874,0.46344561037376986,0.19523268209730693,-0.03030186309442784,-0.08172689446262482,0.5860881312992119,-0.2485194412792635
2025-06-03,0.11219411684149283,0.10712464626941931,0.16014112784616485,0.10669915879095915,0.06092729683711062,0.10663785084065736,0.045795980934627334,0.27614937601565615,-0.019449223656191283,-0.0733666074885645,0.005142208832395578,0.21883925862607567,0.10399545653105746,0.029697656851976006,-0.06410737277651612,0.03196793525304442,0.09175428990927159,0.049141096942911355,0.041033399528581205,0.05118637787649827,0.4319288452230541,0.16401333830566855,-0.020126509287888616,-0.08136175463233997,0.5971931801236061,-0.2548627538846543
2025-06-04,0.1031159967569204,0.09677575532974592,0.16072761167732352,0.11330660040202623,0.04911665357323569,0.11411416710090938,0.0317100789735405,0.25776540143678583,-0.04107742435013806,-0.07059997459963419,0.0014944364549713818,0.19464639066444667,0.08596007725986987,0.042115364887425066,-0.0393767601501368,0.04439302240671528,0.09310954920995251,0.052084524607147964,0.04652965422942512,0.0541952093486604,0.4486743069394892,0.16419019553370084,-0.027152864711890268,-0.10862584494391037,0.5751468905589843,-0.2570887004637824
2025-06-05,0.09500260416431194,0.08818387536553596,0.15536549508207242,0.10887347828111849,0.047739775945680574,0.10886952996715049,0.027501647889494274,0.24639635477289246,-0.0460122298000728,-0.07306356599211306,-0.0033069185492019537,0.16843980600206176,0.07414294073985883,0.03452420420910385,-0.047449444452020595,0.03639832395906928,0.08738668595861299,0.04952007108898071,0.039270210451448406,0.048413703920309414,0.4356058143584589,0.20363508400965458,-0.03055910360789127,-0.11109696284726256,0.559330514557091,-0.3063987863615508
2025-06-06,0.10624719125507154,0.09882128901795628,0.15950010429536454,0.11242980984620954,0.0646720061256687,0.11420057240028814,0.03720529115019988,0.26189934575769214,-0.028067344562446084,-0.06421960558558726,-0.0006886030864049486,0.18361356347734192,0.07757264706105871,0.026292782551549987,-0.05956978287217041,0.030135801451242283,0.08724968609920425,0.047735800308861265,0.03372232471071923,0.04884010059400712,0.41634562095346794,0.21253708222625511,-0.022886616184180197,-0.09266557881280135,0.606986863851213,-0.3040311783584253
2025-06-09,0.11026037439593406,0.10898676338489088,0.15863252046795573,0.12374750039743021,0.07656608570217105,0.1188849559014098,0.054140314611687224,0.24835456214492746,-0.043786929028237,-0.06888412103943276,0.005017882387004402,0.1915817679660623,0.07847870756435893,0.030774562666617378,-0.05226593794931256,0.03666017782609243,0.08850177390608782,0.04888596752983809,0.034964090089486755,0.052264975674177094,0.40548216891344935,0.19249997820172982,-0.024074636553020112,-0.09268354452756944,0.7013171017639286,-0.23627151492496012
2025-06-10,0.11805408021150532,0.11932053217758543,0.1683679638308999,0.13413246886783248,0.07993749327415633,0.1256367106116587,0.06189378553549019,0.2546613995941811,-0.021099390407765095,-0.06089476119326964,0.011160226120495942,0.19574171896010872,0.08002338754268346,0.03231596526216851,-0.04738541554573905,0.038885160448906886,0.08983950478343772,0.048500417882636704,0.036989834451229386,0.053322784965290415,0.4280193369879215,0.23165308028326037,-0.018352350935158857,-0.08963767215488339,0.7201836570482101,-0.1998131350661575
2025-06-11,0.11850137654477022,0.12839520993833098,0.15721311465560905,0.13889875375868344,0.07085710516516497,0.11095962355737976,0.08618665653574165,0.24044144160164138,-0.03136774484538751,-0.06585913280683586,-0.005257941149458767,0.19138094563788233,0.06496881194212545,0.03572828998552202,-0.04834987761427412,0.04111170527370933,0.09069308458387071,0.0500285045140465,0.03813209288494224,0.05375543533766525,0.4300885226282678,0.22037039862738705,-0.010563936809995345,-0.061229578924414274,0.8031069628717951,-0.17214415582996
2025-06-12,0.11863897536952961,0.11825663290090938,0.16330169639971048,0.14348488367000622,0.0701063134688682,0.1302660935339599,0.07651758780233386,0.24975666026734222,-0.030231303688361688,-0.05561145304002768,0.01176824399444576,0.1905670278296232,0.07816171470787703,0.03935425363689604,-0.038601401708074246,0.047291463141877266,0.09051690927210343,0.05079200178774723,0.0398374175225058,0.055240245814685895,0.4550709161048214,0.2522727973861809,-0.001169258896760339,-0.048795923950119446,0.7139336725574561,-0.2189182699688963
2025-06-13,0.10475349938817491,0.10194166755790257,0.15689225741119794,0.12771483198903488,0.053326356455890345,0.12279392278643075,0.06264835816679115,0.2320312882738922,-0.0035174483953294144,-0.05696110505656893,0.0006582640235879289,0.16273454179043356,0.0672129125652825,0.04179361149135752,-0.03406671874293099,0.04672216570178733,0.08962196592275329,0.05105727635894608,0.041415406684064404,0.056794552396116194,0.4878634199857117,0.2531357616856642,0.027971262809146635,0.018666682167658655,0.7445936573622016,-0.2344551222019191
2025-06-16,0.1135089417609001,0.11439283693116598,0.16034128551399807,0.1407342769290416,0.05503793715488703,0.1128502937737812,0.07931812051455367,0.24760844006592975,-0.008756184066388784,-0.05832367894449608,0.0119883114579733,0.16811862313081272,0.0752333158723335,0.03649328997540513,-0.04758403312750292,0.04284167073536427,0.09054789288425491,0.05015736657604397,0.03803509520398052,0.055285099254450465,0.4502069436395748,0.2487711843690008,0.020426250191078354,-0.016641664934015088,0.7335784948273802,-0.26248125164290637
